"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of tonsil\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of tonsil\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Tonsil  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Tonsil  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OROPHARYNX\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OROPHARYNX\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Vallecula\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Vallecula\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Anterior surface of epiglottis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Anterior surface of epiglottis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lateral wall of oropharynx\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lateral wall of oropharynx\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Posterior wall of oropharynx\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Posterior wall of oropharynx\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Branchial cleft\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Branchial cleft\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of oropharynx\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of oropharynx\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Oropharynx  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Oropharynx  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\NASOPHARYNX\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\NASOPHARYNX\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Superior wall of nasopharynx\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Superior wall of nasopharynx\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Posterior wall of nasopharynx\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Posterior wall of nasopharynx\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lateral wall of nasopharynx\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lateral wall of nasopharynx\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Anterior wall of nasopharynx\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Anterior wall of nasopharynx\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of nasopharynx\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of nasopharynx\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Nasopharynx  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Nasopharynx  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\PYRIFORM SINUS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\PYRIFORM SINUS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pyriform sinus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pyriform sinus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\HYPOPHARYNX\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\HYPOPHARYNX\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Postcricoid region\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Postcricoid region\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Hypopharyngeal aspect of aryepiglottic fold\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Hypopharyngeal aspect of aryepiglottic fold\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Posterior wall of hypopharynx\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Posterior wall of hypopharynx\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of hypopharynx\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of hypopharynx\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Hypopharynx  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Hypopharynx  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OTHER AND ILL-DEFINED SITES IN LIP  ORAL CAVITY AND PHARYNX\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OTHER AND ILL-DEFINED SITES IN LIP  ORAL CAVITY AND PHARYNX\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pharynx  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pharynx  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Waldeyer ring\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Waldeyer ring\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of lip  oral cavity and pharynx\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of lip  oral cavity and pharynx\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\ESOPHAGUS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\ESOPHAGUS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Cervical esophagus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Cervical esophagus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Thoracic esophagus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Thoracic esophagus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Abdominal esophagus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Abdominal esophagus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Upper third of esophagus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Upper third of esophagus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Middle third of esophagus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Middle third of esophagus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lower third of esophagus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lower third of esophagus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of esophagus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of esophagus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Esophagus  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Esophagus  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\STOMACH\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\STOMACH\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Cardia  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Cardia  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Fundus of stomach\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Fundus of stomach\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Body of stomach\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Body of stomach\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Gastric antrum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Gastric antrum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pylorus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pylorus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lesser curvature of stomach  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lesser curvature of stomach  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Greater curvature of stomach  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Greater curvature of stomach  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of stomach\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of stomach\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Stomach  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Stomach  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\SMALL INTESTINE\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\SMALL INTESTINE\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Duodenum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Duodenum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Jejunum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Jejunum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Ileum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Ileum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Meckel diverticulum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Meckel diverticulum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of smallintestine\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of smallintestine\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Small intestine  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Small intestine  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\COLON\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\COLON\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Cecum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Cecum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Appendix\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Appendix\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Ascending colon\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Ascending colon\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Hepatic flexure of colon\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Hepatic flexure of colon\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Transverse colon\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Transverse colon\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Splenic flexure of colon\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Splenic flexure of colon\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Descending colon\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Descending colon\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Sigmoid colon\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Sigmoid colon\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of colon\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of colon\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Colon  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Colon  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\RECTOSIGMOID JUNCTION\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\RECTOSIGMOID JUNCTION\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Rectosigmoid junction\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Rectosigmoid junction\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\RECTUM\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\RECTUM\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Rectum  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Rectum  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\ANUS AND ANAL CANAL\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\ANUS AND ANAL CANAL\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Anus  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Anus  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Anal canal\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Anal canal\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Cloacogenic zone\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Cloacogenic zone\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of rectum  anus and anal canal\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of rectum  anus and anal canal\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\LIVER AND INTRAHEPATIC BILE DUCTS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\LIVER AND INTRAHEPATIC BILE DUCTS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Liver\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Liver\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Intrahepatic bile duct\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Intrahepatic bile duct\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\GALLBLADDER\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\GALLBLADDER\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Gallbladder\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Gallbladder\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OTHER AND UNSPECIFIED PARTS OF BILIARY TRACT\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OTHER AND UNSPECIFIED PARTS OF BILIARY TRACT\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Extrahepatic bile duct\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Extrahepatic bile duct\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Ampulla of Vater\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Ampulla of Vater\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of biliary tract Note:\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of biliary tract Note:\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Biliary tract  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Biliary tract  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\PANCREAS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\PANCREAS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Head of pancreas\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Head of pancreas\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Body of pancreas\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Body of pancreas\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Tail of pancreas\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Tail of pancreas\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pancreatic duct\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pancreatic duct\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Islets of Langerhans\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Islets of Langerhans\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Other specified parts of pancreas\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Other specified parts of pancreas\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of pancreas\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of pancreas\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pancreas  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Pancreas  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OTHER AND ILL-DEFINED DIGESTIVE ORGANS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\OTHER AND ILL-DEFINED DIGESTIVE ORGANS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Intestinal tract  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Intestinal tract  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of digestive system\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of digestive system\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Gastrointestinal tract  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Gastrointestinal tract  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\NASAL CAVITY AND MIDDLE EAR\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\NASAL CAVITY AND MIDDLE EAR\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Nasal cavity\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Nasal cavity\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Middle ear\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Middle ear\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\ACCESSORY SINUSES\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\ACCESSORY SINUSES\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Maxillary sinus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Maxillary sinus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Ethmoid sinus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Ethmoid sinus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Frontal sinus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Frontal sinus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Sphenoid sinus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Sphenoid sinus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of accessory sinuses\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of accessory sinuses\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Accessory sinus  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Accessory sinus  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\LARYNX\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\LARYNX\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Glottis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Glottis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Supraglottis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Supraglottis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Subglottis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Subglottis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Laryngeal cartilage\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Laryngeal cartilage\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of larynx\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of larynx\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Larynx  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Larynx  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\TRACHEA\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\TRACHEA\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Trachea\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Trachea\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\BRONCHUS AND LUNG\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\BRONCHUS AND LUNG\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Main bronchus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Main bronchus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Upper lobe  lung\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Upper lobe  lung\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Middle lobe  lung\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Middle lobe  lung\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lower lobe  lung\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lower lobe  lung\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of lung\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Overlapping lesion of lung\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lung  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Lung  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\THYMUS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\THYMUS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Thymus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Thymus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\HEART  MEDIASTINUM  AND PLEURA\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\HEART  MEDIASTINUM  AND PLEURA\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Heart\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Heart\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Anterior mediastinum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Anterior mediastinum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Posterior mediastinum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Posterior mediastinum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mediastinum  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\MorphologyCode\Mediastinum  NOS\"
